3,12,48,0,100
3,12,48,1,100
3,12,48,2,100
3,12,48,3,100
3,12,48,4,55
3,12,49,0,100
3,12,49,1,100
3,12,49,2,80
3,12,49,3,100
3,12,49,4,45
3,12,50,0,100
3,12,50,1,100
3,12,50,2,70
3,12,50,3,80
3,12,50,4,65
3,12,51,0,100
3,12,51,1,100
3,12,51,2,65
3,12,51,3,80
3,12,51,4,45
3,12,52,0,100
3,12,52,1,100
3,12,52,2,70
3,12,52,3,90
3,12,52,4,35
3,12,53,0,100
3,12,53,1,100
3,12,53,2,100
3,12,53,3,100
3,12,53,4,45
3,12,54,0,100
3,12,54,1,100
3,12,54,2,65
3,12,54,3,70
3,12,54,4,25
3,12,55,0,100
3,12,55,1,100
3,12,55,2,80
3,12,55,3,80
3,12,55,4,25
3,12,56,0,80
3,12,56,1,100
3,12,56,2,65
3,12,56,3,65
3,12,56,4,45
3,12,57,0,45
3,12,57,1,100
3,12,57,2,55
3,12,57,3,80
3,12,57,4,25
3,12,59,0,90
3,12,59,1,100
3,12,59,2,55
3,12,59,3,80
3,12,59,4,25
3,13,00,0,80
3,13,00,1,100
3,13,00,2,55
3,13,00,3,65
3,13,00,4,35
3,13,01,0,80
3,13,01,1,100
3,13,01,2,35
3,13,01,3,45
3,13,01,4,25
3,13,02,0,90
3,13,02,1,100
3,13,02,2,55
3,13,02,3,45
3,13,02,4,20
3,13,03,0,90
3,13,03,1,100
3,13,03,2,20
3,13,03,3,70
3,13,03,4,10
3,13,04,0,100
3,13,04,1,100
3,13,04,2,35
3,13,04,3,55
3,13,04,4,25
3,13,05,0,65
3,13,05,1,100
3,13,05,2,25
3,13,05,3,35
3,13,05,4,35
3,13,06,0,55
3,13,06,1,100
3,13,06,2,25
3,13,06,3,25
3,13,06,4,35
3,13,07,0,65
3,13,07,1,100
3,13,07,2,55
3,13,07,3,25
3,13,07,4,25
3,13,08,0,100
3,13,08,1,100
3,13,08,2,35
3,13,08,3,45
3,13,08,4,20
3,13,09,0,70
3,13,09,1,100
3,13,09,2,25
3,13,09,3,45
3,13,09,4,10
3,13,10,0,45
3,13,10,1,90
3,13,10,2,10
3,13,10,3,45
3,13,10,4,25
3,13,11,0,25
3,13,11,1,80
3,13,11,2,55
3,13,11,3,35
3,13,11,4,35
3,13,12,0,70
3,13,12,1,100
3,13,12,2,35
3,13,12,3,45
3,13,12,4,25
3,13,13,0,35
3,13,13,1,35
3,13,13,2,20
3,13,13,3,10
3,13,13,4,20
3,13,14,0,25
3,13,14,1,10
3,13,14,2,5
3,13,14,3,5
3,13,14,4,10
3,13,15,0,20
3,13,15,1,5
3,13,15,2,5
3,13,15,3,5
3,13,15,4,5
3,13,16,0,5
3,13,16,1,5
3,13,16,2,5
3,13,16,3,5
3,13,16,4,5
3,13,17,0,5
3,13,17,1,5
3,13,17,2,5
3,13,17,3,5
3,13,17,4,5
3,13,18,0,5
3,13,18,1,5
3,13,18,2,5
3,13,18,3,5
3,13,18,4,5
3,13,19,0,5
3,13,19,1,5
3,13,19,2,5
3,13,19,3,5
3,13,19,4,5
3,13,20,0,5
3,13,20,1,5
3,13,20,2,5
3,13,20,3,5
3,13,20,4,5
3,13,21,0,5
3,13,21,1,5
3,13,21,2,5
3,13,21,3,5
3,13,21,4,5
3,13,22,0,5
3,13,22,1,5
3,13,22,2,5
3,13,22,3,5
3,13,22,4,5
3,13,23,0,5
3,13,23,1,5
3,13,23,2,5
3,13,23,3,5
3,13,23,4,5
3,13,24,0,5
3,13,24,1,5
3,13,24,2,5
3,13,24,3,5
3,13,24,4,5
3,13,25,0,5
3,13,25,1,5
3,13,25,2,5
3,13,25,3,5
3,13,25,4,5
3,13,26,0,5
3,13,26,1,5
3,13,26,2,5
3,13,26,3,5
3,13,26,4,5
3,13,27,0,5
3,13,27,1,5
3,13,27,2,5
3,13,27,3,5
3,13,27,4,5
3,13,28,0,5
3,13,28,1,5
3,13,28,2,5
3,13,28,3,5
3,13,28,4,5
3,13,29,0,5
3,13,29,1,5
3,13,29,2,5
3,13,29,3,5
3,13,29,4,5
3,13,30,0,5
3,13,30,1,5
3,13,30,2,5
3,13,30,3,5
3,13,30,4,5
3,16,31,0,5
3,16,31,1,5
3,16,31,2,5
3,16,31,3,5
3,16,31,4,5
3,16,32,0,5
3,16,32,1,5
3,16,32,2,5
3,16,32,3,5
3,16,32,4,5
3,16,33,0,5
3,16,33,1,5
3,16,33,2,5
3,16,33,3,5
3,16,33,4,5
3,16,34,0,5
3,16,34,1,5
3,16,34,2,5
3,16,34,3,5
3,16,34,4,5
3,16,35,0,5
3,16,35,1,5
3,16,35,2,5
3,16,35,3,5
3,16,35,4,5
3,16,36,0,5
3,16,36,1,5
3,16,36,2,5
3,16,36,3,5
3,16,36,4,5
3,16,37,0,5
3,16,37,1,5
3,16,37,2,5
3,16,37,3,5
3,16,37,4,5
3,16,38,0,5
3,16,38,1,5
3,16,38,2,10
3,16,38,3,5
3,16,38,4,10
3,16,39,0,10
3,16,39,1,10
3,16,39,2,25
3,16,39,3,20
3,16,39,4,10
3,16,40,0,25
3,16,40,1,25
3,16,40,2,25
3,16,40,3,45
3,16,40,4,10
3,16,41,0,25
3,16,41,1,45
3,16,41,2,25
3,16,41,3,45
3,16,41,4,25
3,16,42,0,20
3,16,42,1,55
3,16,42,2,70
3,16,42,3,65
3,16,42,4,20
3,16,43,0,55
3,16,43,1,45
3,16,43,2,35
3,16,43,3,70
3,16,43,4,25
3,16,44,0,25
3,16,44,1,55
3,16,44,2,70
3,16,44,3,55
3,16,44,4,25
3,16,45,0,35
3,16,45,1,70
3,16,45,2,80
3,16,45,3,70
3,16,45,4,20
3,16,46,0,55
3,16,46,1,35
3,16,46,2,80
3,16,46,3,45
3,16,46,4,20
3,16,47,0,55
3,16,47,1,70
3,16,47,2,100
3,16,47,3,90
3,16,47,4,25
3,16,48,0,55
3,16,48,1,65
3,16,48,2,70
3,16,48,3,90
3,16,48,4,45
3,16,49,0,45
3,16,49,1,80
3,16,49,2,90
3,16,49,3,90
3,16,49,4,55
3,16,50,0,55
3,16,50,1,70
3,16,50,2,100
3,16,50,3,90
3,16,50,4,35
3,16,51,0,70
3,16,51,1,55
3,16,51,2,100
3,16,51,3,100
3,16,51,4,35
3,16,52,0,55
3,16,52,1,80
3,16,52,2,100
3,16,52,3,100
3,16,52,4,45
3,16,53,0,70
3,16,53,1,90
3,16,53,2,90
3,16,53,3,100
3,16,53,4,45
3,16,54,0,90
3,16,54,1,80
3,16,54,2,100
3,16,54,3,100
3,16,54,4,25
3,16,55,0,80
3,16,55,1,65
3,16,55,2,100
3,16,55,3,100
3,16,55,4,35
3,16,56,0,70
3,16,56,1,70
3,16,56,2,100
3,16,56,3,100
3,16,56,4,45
3,16,57,0,55
3,16,57,1,55
3,16,57,2,100
3,16,57,3,100
3,16,57,4,35
3,16,58,0,65
3,16,58,1,70
3,16,58,2,100
3,16,58,3,100
3,16,58,4,55
3,16,59,0,65
3,16,59,1,65
3,16,59,2,100
3,16,59,3,100
3,16,59,4,55
3,17,00,0,90
3,17,00,1,65
3,17,00,2,100
3,17,00,3,100
3,17,00,4,55
3,17,02,0,90
3,17,02,1,55
3,17,02,2,100
3,17,02,3,100
3,17,02,4,35
3,17,03,0,90
3,17,03,1,80
3,17,03,2,100
3,17,03,3,100
3,17,03,4,35
3,17,04,0,90
3,17,04,1,45
3,17,04,2,100
3,17,04,3,100
3,17,04,4,25
3,17,05,0,100
3,17,05,1,70
3,17,05,2,100
3,17,05,3,100
3,17,05,4,10
3,17,06,0,100
3,17,06,1,55
3,17,06,2,100
3,17,06,3,100
3,17,06,4,25
3,17,07,0,100
3,17,07,1,70
3,17,07,2,100
3,17,07,3,100
3,17,07,4,25
3,17,08,0,90
3,17,08,1,70
3,17,08,2,100
3,17,08,3,100
3,17,08,4,25
3,17,09,0,100
3,17,09,1,65
3,17,09,2,100
3,17,09,3,80
3,17,09,4,35
3,17,10,0,100
3,17,10,1,65
3,17,10,2,100
3,17,10,3,70
3,17,10,4,45
3,17,11,0,90
3,17,11,1,55
3,17,11,2,100
3,17,11,3,70
3,17,11,4,45
3,17,12,0,90
3,17,12,1,80
3,17,12,2,100
3,17,12,3,90
3,17,12,4,35
3,17,13,0,100
3,17,13,1,65
3,17,13,2,100
3,17,13,3,100
3,17,13,4,45
3,17,14,0,100
3,17,14,1,100
3,17,14,2,100
3,17,14,3,80
3,17,14,4,45
3,17,15,0,100
3,17,15,1,70
3,17,15,2,100
3,17,15,3,100
3,17,15,4,45
3,17,16,0,100
3,17,16,1,80
3,17,16,2,100
3,17,16,3,100
3,17,16,4,35
3,17,17,0,100
3,17,17,1,55
3,17,17,2,100
3,17,17,3,100
3,17,17,4,45
3,17,18,0,90
3,17,18,1,55
3,17,18,2,100
3,17,18,3,90
3,17,18,4,35
3,17,19,0,80
3,17,19,1,70
3,17,19,2,100
3,17,19,3,80
3,17,19,4,25
3,17,20,0,100
3,17,20,1,70
3,17,20,2,100
3,17,20,3,80
3,17,20,4,45
3,17,21,0,100
3,17,21,1,55
3,17,21,2,100
3,17,21,3,100
3,17,21,4,45
3,17,22,0,100
3,17,22,1,45
3,17,22,2,100
3,17,22,3,80
3,17,22,4,35
3,17,23,0,100
3,17,23,1,80
3,17,23,2,90
3,17,23,3,70
3,17,23,4,25
3,17,24,0,100
3,17,24,1,55
3,17,24,2,90
3,17,24,3,65
3,17,24,4,35
3,17,25,0,100
3,17,25,1,55
3,17,25,2,90
3,17,25,3,65
3,17,25,4,25
3,17,26,0,90
3,17,26,1,65
3,17,26,2,65
3,17,26,3,65
3,17,26,4,25
3,17,27,0,90
3,17,27,1,45
3,17,27,2,100
3,17,27,3,65
3,17,27,4,25
3,17,28,0,25
3,17,28,1,25
3,17,28,2,100
3,17,28,3,55
3,17,28,4,25
3,17,29,0,20
3,17,29,1,10
3,17,29,2,45
3,17,29,3,35
3,17,29,4,20
3,17,30,0,10
3,17,30,1,5
3,17,30,2,10
3,17,30,3,5
3,17,30,4,5
3,17,31,0,5
3,17,31,1,5
3,17,31,2,5
3,17,31,3,10
3,17,31,4,5
3,17,32,0,5
3,17,32,1,5
3,17,32,2,5
3,17,32,3,5
3,17,32,4,5
3,17,33,0,5
3,17,33,1,5
3,17,33,2,5
3,17,33,3,5
3,17,33,4,5
3,17,34,0,5
3,17,34,1,5
3,17,34,2,5
3,17,34,3,5
3,17,34,4,5
3,17,35,0,5
3,17,35,1,5
3,17,35,2,5
3,17,35,3,5
3,17,35,4,5
3,17,36,0,5
3,17,36,1,5
3,17,36,2,5
3,17,36,3,5
3,17,36,4,5
3,17,37,0,5
3,17,37,1,5
3,17,37,2,5
3,17,37,3,5
3,17,37,4,5
3,17,38,0,5
3,17,38,1,5
3,17,38,2,5
3,17,38,3,5
3,17,38,4,5
3,17,39,0,5
3,17,39,1,5
3,17,39,2,5
3,17,39,3,5
3,17,39,4,5
3,17,40,0,5
3,17,40,1,5
3,17,40,2,5
3,17,40,3,5
3,17,40,4,5
3,17,41,0,5
3,17,41,1,5
3,17,41,2,5
3,17,41,3,5
3,17,41,4,5
3,17,42,0,5
3,17,42,1,5
3,17,42,2,5
3,17,42,3,5
3,17,42,4,5
3,17,43,0,5
3,17,43,1,5
3,17,43,2,5
3,17,43,3,5
3,17,43,4,5
3,17,44,0,5
3,17,44,1,5
3,17,44,2,5
3,17,44,3,5
3,17,44,4,5
3,17,45,0,5
3,17,45,1,5
3,17,45,2,5
3,17,45,3,5
3,17,45,4,5
3,17,46,0,5
3,17,46,1,5
3,17,46,2,5
3,17,46,3,5
3,17,46,4,5
3,17,47,0,5
3,17,47,1,5
3,17,47,2,5
3,17,47,3,5
3,17,47,4,5
3,17,48,0,5
3,17,48,1,5
3,17,48,2,5
3,17,48,3,5
3,17,48,4,5
3,17,49,0,5
3,17,49,1,5
3,17,49,2,5
3,17,49,3,5
3,17,49,4,5
3,17,50,0,5
3,17,50,1,5
3,17,50,2,5
3,17,50,3,5
3,17,50,4,5
3,17,51,0,5
3,17,51,1,5
3,17,51,2,5
3,17,51,3,5
3,17,51,4,5
3,17,52,0,5
3,17,52,1,5
3,17,52,2,5
3,17,52,3,5
3,17,52,4,5
3,17,53,0,5
3,17,53,1,5
3,17,53,2,5
3,17,53,3,5
3,17,53,4,5
3,17,54,0,5
3,17,54,1,5
3,17,54,2,5
3,17,54,3,5
3,17,54,4,5
3,17,55,0,5
3,17,55,1,5
3,17,55,2,5
3,17,55,3,5
3,17,55,4,5
3,17,56,0,5
3,17,56,1,5
3,17,56,2,5
3,17,56,3,5
3,17,56,4,5
3,17,57,0,5
3,17,57,1,5
3,17,57,2,5
3,17,57,3,5
3,17,57,4,5
3,17,58,0,5
3,17,58,1,5
3,17,58,2,5
3,17,58,3,5
3,17,58,4,5
3,17,59,0,5
3,17,59,1,5
3,17,59,2,5
3,17,59,3,5
3,17,59,4,5
4,07,01,0,5
4,07,01,1,5
4,07,01,2,5
4,07,01,3,5
4,07,01,4,5
4,07,02,0,5
4,07,02,1,5
4,07,02,2,5
4,07,02,3,5
4,07,02,4,5
4,07,03,0,5
4,07,03,1,5
4,07,03,2,5
4,07,03,3,5
4,07,03,4,5
4,07,04,0,5
4,07,04,1,5
4,07,04,2,5
4,07,04,3,5
4,07,04,4,5
4,07,05,0,10
4,07,05,1,5
4,07,05,2,5
4,07,05,3,5
4,07,05,4,5
4,07,06,0,5
4,07,06,1,10
4,07,06,2,20
4,07,06,3,10
4,07,06,4,5
4,07,07,0,10
4,07,07,1,20
4,07,07,2,25
4,07,07,3,10
4,07,07,4,10
4,07,08,0,10
4,07,08,1,10
4,07,08,2,20
4,07,08,3,25
4,07,08,4,10
4,07,09,0,10
4,07,09,1,10
4,07,09,2,20
4,07,09,3,25
4,07,09,4,20
4,07,10,0,20
4,07,10,1,20
4,07,10,2,20
4,07,10,3,20
4,07,10,4,20
4,07,11,0,10
4,07,11,1,20
4,07,11,2,35
4,07,11,3,35
4,07,11,4,25
4,07,12,0,20
4,07,12,1,35
4,07,12,2,45
4,07,12,3,35
4,07,12,4,25
4,07,13,0,55
4,07,13,1,25
4,07,13,2,45
4,07,13,3,55
4,07,13,4,35
4,07,14,0,65
4,07,14,1,25
4,07,14,2,45
4,07,14,3,45
4,07,14,4,45
4,07,15,0,35
4,07,15,1,55
4,07,15,2,55
4,07,15,3,55
4,07,15,4,35
4,07,16,0,45
4,07,16,1,45
4,07,16,2,35
4,07,16,3,70
4,07,16,4,20
4,07,17,0,55
4,07,17,1,35
4,07,17,2,70
4,07,17,3,70
4,07,17,4,20
4,07,18,0,65
4,07,18,1,55
4,07,18,2,55
4,07,18,3,80
4,07,18,4,25
4,07,19,0,55
4,07,19,1,55
4,07,19,2,80
4,07,19,3,70
4,07,19,4,20
4,07,20,0,70
4,07,20,1,70
4,07,20,2,70
4,07,20,3,90
4,07,20,4,25
4,07,22,0,100
4,07,22,1,55
4,07,22,2,90
4,07,22,3,90
4,07,22,4,10
4,07,23,0,90
4,07,23,1,65
4,07,23,2,100
4,07,23,3,70
4,07,23,4,20
4,07,24,0,100
4,07,24,1,65
4,07,24,2,80
4,07,24,3,80
4,07,24,4,20
4,07,25,0,90
4,07,25,1,70
4,07,25,2,80
4,07,25,3,80
4,07,25,4,25
4,07,26,0,90
4,07,26,1,80
4,07,26,2,80
4,07,26,3,90
4,07,26,4,20
4,07,27,0,100
4,07,27,1,65
4,07,27,2,100
4,07,27,3,65
4,07,27,4,20
4,07,28,0,100
4,07,28,1,90
4,07,28,2,100
4,07,28,3,65
4,07,28,4,25
4,07,29,0,100
4,07,29,1,70
4,07,29,2,90
4,07,29,3,65
4,07,29,4,20
4,07,30,0,100
4,07,30,1,80
4,07,30,2,80
4,07,30,3,55
4,07,30,4,20
4,07,31,0,100
4,07,31,1,70
4,07,31,2,80
4,07,31,3,65
4,07,31,4,10
4,07,32,0,100
4,07,32,1,90
4,07,32,2,80
4,07,32,3,55
4,07,32,4,25
4,07,33,0,100
4,07,33,1,70
4,07,33,2,70
4,07,33,3,80
4,07,33,4,25
4,07,34,0,100
4,07,34,1,80
4,07,34,2,80
4,07,34,3,65
4,07,34,4,20
4,07,35,0,100
4,07,35,1,55
4,07,35,2,70
4,07,35,3,70
4,07,35,4,25
4,07,36,0,100
4,07,36,1,80
4,07,36,2,70
4,07,36,3,90
4,07,36,4,20
4,07,37,0,100
4,07,37,1,90
4,07,37,2,65
4,07,37,3,80
4,07,37,4,20
4,07,38,0,100
4,07,38,1,70
4,07,38,2,70
4,07,38,3,100
4,07,38,4,20
4,07,39,0,100
4,07,39,1,65
4,07,39,2,70
4,07,39,3,100
4,07,39,4,20
4,07,40,0,100
4,07,40,1,80
4,07,40,2,65
4,07,40,3,100
4,07,40,4,20
4,07,41,0,100
4,07,41,1,65
4,07,41,2,55
4,07,41,3,90
4,07,41,4,25
4,07,42,0,100
4,07,42,1,70
4,07,42,2,65
4,07,42,3,100
4,07,42,4,20
4,07,43,0,100
4,07,43,1,65
4,07,43,2,65
4,07,43,3,80
4,07,43,4,25
4,07,44,0,100
4,07,44,1,70
4,07,44,2,70
4,07,44,3,80
4,07,44,4,25
4,07,45,0,80
4,07,45,1,55
4,07,45,2,55
4,07,45,3,100
4,07,45,4,20
4,07,46,0,80
4,07,46,1,45
4,07,46,2,80
4,07,46,3,80
4,07,46,4,20
4,07,47,0,80
4,07,47,1,80
4,07,47,2,70
4,07,47,3,65
4,07,47,4,20
4,07,48,0,65
4,07,48,1,80
4,07,48,2,45
4,07,48,3,80
4,07,48,4,20
4,07,49,0,65
4,07,49,1,70
4,07,49,2,55
4,07,49,3,55
4,07,49,4,25
4,07,50,0,45
4,07,50,1,90
4,07,50,2,65
4,07,50,3,55
4,07,50,4,25
4,07,51,0,55
4,07,51,1,90
4,07,51,2,45
4,07,51,3,65
4,07,51,4,20
4,07,52,0,55
4,07,52,1,55
4,07,52,2,45
4,07,52,3,65
4,07,52,4,25
4,07,53,0,35
4,07,53,1,35
4,07,53,2,65
4,07,53,3,65
4,07,53,4,25
4,07,54,0,45
4,07,54,1,25
4,07,54,2,70
4,07,54,3,65
4,07,54,4,25
4,07,55,0,25
4,07,55,1,45
4,07,55,2,65
4,07,55,3,65
4,07,55,4,10
4,07,56,0,45
4,07,56,1,25
4,07,56,2,55
4,07,56,3,70
4,07,56,4,20
4,07,57,0,35
4,07,57,1,35
4,07,57,2,45
4,07,57,3,65
4,07,57,4,35
4,07,58,0,35
4,07,58,1,35
4,07,58,2,55
4,07,58,3,55
4,07,58,4,25
4,07,59,0,25
4,07,59,1,25
4,07,59,2,45
4,07,59,3,45
4,07,59,4,25
4,08,00,0,20
4,08,00,1,20
4,08,00,2,45
4,08,00,3,65
4,08,00,4,25
4,08,02,0,10
4,08,02,1,25
4,08,02,2,55
4,08,02,3,55
4,08,02,4,20
4,08,03,0,25
4,08,03,1,35
4,08,03,2,35
4,08,03,3,55
4,08,03,4,20
4,08,04,0,25
4,08,04,1,25
4,08,04,2,35
4,08,04,3,55
4,08,04,4,35
4,08,05,0,35
4,08,05,1,25
4,08,05,2,55
4,08,05,3,45
4,08,05,4,20
4,08,06,0,35
4,08,06,1,20
4,08,06,2,20
4,08,06,3,45
4,08,06,4,25
4,08,07,0,35
4,08,07,1,20
4,08,07,2,25
4,08,07,3,35
4,08,07,4,20
4,08,08,0,35
4,08,08,1,10
4,08,08,2,20
4,08,08,3,35
4,08,08,4,10
4,08,09,0,10
4,08,09,1,10
4,08,09,2,10
4,08,09,3,25
4,08,09,4,20
4,08,10,0,5
4,08,10,1,10
4,08,10,2,10
4,08,10,3,20
4,08,10,4,25
4,08,11,0,10
4,08,11,1,5
4,08,11,2,20
4,08,11,3,25
4,08,11,4,20
4,08,12,0,20
4,08,12,1,5
4,08,12,2,5
4,08,12,3,10
4,08,12,4,10
4,08,13,0,5
4,08,13,1,5
4,08,13,2,5
4,08,13,3,20
4,08,13,4,5
4,08,14,0,5
4,08,14,1,5
4,08,14,2,5
4,08,14,3,5
4,08,14,4,5
4,08,15,0,5
4,08,15,1,5
4,08,15,2,5
4,08,15,3,5
4,08,15,4,5
